id,num_casualties,num_fatal,num_serious,num_slight,aadt_total,casualties_per_aadt
osgb4000000030405801,,,,,15810,
osgb4000000030323158,,,,,22461,
osgb4000000031050008,,,,,14026,
osgb4000000030329175,,,,,11617,
osgb4000000030099588,,,,,12366,
osgb4000000030459591,,,,,9260,
osgb4000000031203486,,,,,8709,
osgb4000000030420288,,,,,6249,
osgb4000000031275332,,,,,17275,
osgb4000000030460459,,,,,2794,
osgb4000000030421328,,,,,9615,
osgb4000000031143733,,,,,12069,
osgb4000000030355317,,,,,7361,
osgb4000000030356852,,,,,21176,
osgb4000000030427914,,,,,6896,
osgb4000000030214517,,,,,13580,
osgb4000000030134133,,,,,13998,
osgb4000000030406875,,,,,10725,
osgb4000000030329312,,,,,20519,
osgb4000000030329315,,,,,20222,
osgb4000000030138647,,,,,20222,
osgb4000000030223110,,,,,13646,
osgb4000000031207656,,,,,7206,
osgb4000000030355315,,,,,7296,
osgb4000000030426551,,,,,4932,
osgb4000000031231957,,,,,6885,
osgb4000000030357421,,,,,12827,
osgb4000000030476573,,,,,25679,
osgb4000000031202657,,,,,6683,
osgb4000000030213627,,,,,7924,
osgb4000000031215401,,,,,17267,
osgb4000000030329382,,,,,25760,
osgb4000000030479243,,,,,46911,
osgb4000000031262872,,,,,16754,
osgb4000000030455441,,,,,16982,
osgb4000000031138386,,,,,13441,
osgb4000000030235841,,,,,14625,
osgb4000000030343193,,,,,9116,
osgb4000000030346561,,,,,6919,
osgb4000000031054829,,,,,9868,
osgb4000000030222404,,,,,8336,
osgb4000000030340861,,,,,12896,
osgb4000000030147698,,,,,31329,
osgb4000000030420637,,,,,17564,
osgb4000000030357263,,,,,28622,
osgb4000000030426444,,,,,22435,
osgb4000000030252614,,,,,16293,
osgb4000000030324077,,,,,12364,
osgb4000000030324087,,,,,8772,
osgb4000000030952412,,,,,10249,
osgb4000000030215371,,,,,17694,
osgb4000000030322646,,,,,11121,
osgb4000000030134935,,,,,22099,
osgb4000000030215369,,,,,12503,
osgb4000000030345433,,,,,8387,
osgb4000000030235568,,,,,17449,
osgb4000000030255622,,,,,20584,
osgb4000000030255477,,,,,15639,
osgb4000000030328781,,,,,14672,
osgb4000000030407309,,,,,28857,
osgb4000000030216445,,,,,28831,
osgb4000000030223242,,,,,15356,
osgb4000000030145830,,,,,25437,
osgb4000000030356255,,,,,8433,
osgb4000000030455302,,,,,8019,
osgb4000000030346486,,,,,1100,
osgb4000000030256164,,,,,4430,
osgb4000000030654517,,,,,14920,
osgb4000000030237807,,,,,6051,
osgb4000000031195856,,,,,6317,
osgb4000000030346066,,,,,3,
osgb4000000030213925,,,,,6843,
osgb4000000030407076,,,,,7707,
osgb4000000030324127,,,,,6768,
osgb4000000030328820,,,,,8776,
osgb4000000030455290,,,,,12320,
osgb4000000030329461,,,,,13439,
osgb4000000031077181,,,,,10328,
osgb4000000030425473,,,,,6299,
osgb4000000030426087,,,,,12627,
osgb4000000030996872,,,,,13680,
osgb4000000031204616,,,,,14151,
osgb4000000030146293,,,,,7159,
osgb4000000030344784,,,,,16154,
osgb4000000030459906,,,,,5442,
osgb4000000030479604,,,,,8298,
osgb4000000030356532,,,,,8659,
osgb4000000030147507,,,,,8869,
osgb4000000030147906,,,,,99,
osgb4000000030240892,,,,,56,
osgb4000000030330339,,,,,5303,
osgb4000000030411314,,,,,1848,
osgb4000000030252346,,,,,17018,
osgb4000000030452977,,,,,15113,
osgb4000000031138403,,,,,5871,
osgb4000000030419053,,,,,5641,
osgb4000000030095925,,,,,11379,
osgb4000000030212590,,,,,11379,
osgb4000000030473620,,,,,6950,
osgb4000000030407594,,,,,10010,
osgb4000000030355138,,,,,10813,
osgb4000000030251303,,,,,11323,
osgb4000000031090132,,,,,8114,
osgb4000000030097756,,,,,26436,
osgb4000000030239318,,,,,3451,
osgb4000000030145667,,,,,561,
osgb4000000030342172,,,,,1450,
osgb4000000030147113,,,,,2401,
osgb4000000030238183,,,,,1857,
osgb4000000030347027,,,,,6245,
osgb4000000030153320,,,,,6551,
osgb4000000031015791,,,,,7823,
osgb4000000030322748,,,,,10981,
osgb4000000030329022,,,,,2602,
osgb4000000030236483,,,,,947,
osgb4000000030241192,,,,,10009,
osgb4000000030425184,,,,,3445,
osgb4000000030153044,,,,,2794,
osgb4000000031005534,,,,,365,
osgb4000000030153999,,,,,6683,
osgb4000000030455416,,,,,9007,
osgb4000000030341854,,,,,1134,
osgb4000000030240628,,,,,3520,
osgb4000000030460456,,,,,10382,
osgb4000000030425809,,,,,1153,
osgb4000000030355943,,,,,709,
osgb4000000030360430,,,,,3881,
osgb4000000030410463,,,,,5775,
osgb4000000030238129,,,,,3520,
osgb4000000030343393,,,,,325,
osgb4000000030411216,,,,,2874,
osgb4000000030323299,,,,,17951,
osgb4000000030214755,,,,,7942,
osgb4000000030344049,,,,,9396,
osgb4000000030417962,,,,,3370,
osgb4000000030216344,,,,,10176,
osgb4000000030145951,,,,,4821,
osgb4000000030340913,,,,,6237,
osgb4000000030342807,,,,,3074,
osgb4000000030347371,,,,,1093,
osgb4000000030344648,,,,,2675,
osgb4000000030329431,,,,,7967,
osgb4000000030990585,,,,,15783,
osgb4000000031229155,,,,,5424,
osgb4000000030426267,,,,,2095,
osgb4000000030252394,,,,,2155,
osgb5000005152153955,,,,,297,
osgb5000005153881236,,,,,784,
osgb4000000030357302,,,,,3205,
osgb4000000030223774,,,,,4183,
osgb4000000030329524,,,,,3504,
osgb4000000030479259,,,,,1518,
osgb4000000030237043,,,,,888,
osgb4000000030989092,,,,,4004,
osgb4000000030425660,,,,,5626,
osgb4000000030463102,,,,,8897,
osgb4000000030134736,,,,,3044,
osgb4000000030222279,,,,,3707,
osgb4000000030222906,,,,,5347,
osgb4000000030223244,,,,,5184,
osgb4000000030223474,,,,,8860,
osgb4000000030349065,,,,,4160,
osgb4000000030476429,,,,,1411,
osgb4000000030215299,,,,,5307,
osgb4000000031050069,,,,,6933,
osgb4000000030223596,,,,,6180,
osgb4000000030356686,,,,,8150,
osgb4000000030138874,,,,,5979,
osgb4000000030406676,,,,,7311,
osgb4000000030215372,,,,,7311,
osgb4000000030215363,,,,,10905,
osgb4000000031212571,,,,,6915,
osgb4000000030406733,,,,,1766,
osgb4000000030222344,,,,,10355,
osgb4000000030222342,,,,,10359,
osgb4000000030702937,,,,,3971,
osgb4000000030223308,,,,,2833,
osgb4000000030407952,,,,,3163,
osgb4000000030343540,,,,,7944,
osgb4000000030343407,,,,,6675,
osgb4000000030217202,,,,,8205,
osgb4000000030418904,,,,,1423,
osgb4000000030340263,,,,,2106,
osgb4000000030347013,,,,,13002,
osgb4000000030148226,,,,,12999,
osgb4000000030100351,,,,,6386,
osgb4000000030251304,,,,,7482,
osgb4000000031197686,,,,,657,
osgb4000000030654856,,,,,9820,
osgb4000000031145257,,,,,3562,
osgb4000000030082295,,,,,8768,
osgb4000000031232445,,,,,1466,
osgb4000000030237206,,,,,3311,
osgb4000000030779830,,,,,10408,
osgb4000000030341773,,,,,6699,
osgb4000000030237289,,,,,724,
osgb4000000030250541,,,,,4837,
osgb4000000030251379,,,,,3763,
osgb4000000031182494,,,,,6444,
osgb4000000030222488,,,,,883,
osgb4000000030252001,,,,,4188,
osgb4000000030426132,,,,,4100,
osgb4000000030328834,,,,,6002,
osgb4000000030212633,,,,,10090,
osgb4000000030455859,,,,,28256,
osgb4000000030102422,,,,,51714,
osgb4000000030407025,,,,,42532,
osgb4000000031265769,,,,,66495,
osgb4000000030425150,,,,,13905,
osgb4000000030453608,,,,,21537,
osgb4000000030217238,,,,,28436,
osgb4000000030217380,,,,,4040,
osgb4000000030410982,,,,,15206,
osgb4000000030216539,,,,,37399,
osgb4000000030814593,,,,,7507,
osgb4000000030342429,,,,,8265,
osgb4000000030342615,,,,,50542,
osgb4000000030453640,,,,,6399,
osgb4000000030343950,,,,,29856,
osgb4000000030324815,,,,,16776,
osgb4000000030099821,,,,,12060,
osgb4000000031225746,,,,,15985,
osgb4000000030476414,,,,,15731,
osgb4000000030134864,,,,,42096,
osgb4000000030322793,,,,,41864,
osgb4000000030406700,,,,,29117,
osgb4000000030139568,,,,,31326,
osgb4000000030320912,,,,,17986,
osgb4000000030240826,,,,,7913,
osgb4000000030358440,,,,,27175,
osgb4000000030252330,,,,,11611,
osgb4000000030346902,,,,,40598,
osgb4000000030099944,,,,,41605,
osgb4000000030357753,,,,,26052,
osgb4000000030356130,,,,,10521,
osgb4000000030146794,,,,,15136,
osgb4000000030242202,,,,,18160,
osgb4000000030475831,,,,,10178,
osgb4000000030906911,,,,,23138,
osgb4000000030212883,,,,,19341,
osgb4000000031200888,,,,,35869,
osgb4000000031014600,,,,,15229,
osgb4000000030321637,,,,,31427,
osgb4000000030214570,,,,,12252,
osgb4000000030134304,,,,,15060,
osgb4000000030134303,,,,,13760,
osgb4000000030135010,,,,,42927,
osgb4000000030406966,,,,,28148,
osgb4000000030240824,,,,,20920,
osgb4000000030346096,,,,,19394,
osgb4000000030148261,,,,,22068,
osgb4000000030983751,,,,,13896,
osgb4000000031018774,,,,,20741,
osgb4000000030405578,,,,,32185,
osgb4000000031151662,,,,,36617,
osgb4000000031177941,,,,,2213,
osgb4000000030405895,,,,,24305,
osgb4000000030342747,,,,,17794,
osgb4000000030238097,,,,,16950,
osgb4000000030453300,,,,,12250,
osgb4000000030983294,,,,,6947,
osgb4000000030321287,,,,,11855,
osgb4000000030147792,,,,,23822,
osgb4000000030240677,,,,,19906,
osgb4000000030240706,,,,,12037,
osgb4000000030420057,,,,,14771,
osgb4000000030240603,,,,,12441,
osgb4000000030134188,,,,,20672,
osgb4000000030096097,,,,,17957,
osgb4000000030323187,,,,,16521,
osgb4000000030235212,,,,,11306,
osgb4000000031177914,,,,,28285,
osgb4000000030340996,,,,,17022,
osgb4000000030345153,,,,,18077,
osgb4000000030134929,,,,,41217,
osgb4000000030096301,,,,,41213,
osgb4000000030322033,,,,,14333,
osgb4000000030322604,,,,,37112,
osgb4000000030453362,,,,,23400,
osgb4000000030355520,,,,,26344,
osgb4000000030081768,,,,,50480,
osgb4000000030340889,,,,,2946,
osgb4000000030344371,,,,,19768,
osgb4000000030427925,,,,,26058,
osgb4000000030099829,,,,,19690,
osgb4000000030138673,,,,,25661,
osgb4000000030479245,,,,,46089,
osgb4000000030476391,,,,,7663,
osgb4000000030997341,,,,,19241,
osgb4000000030324655,,,,,7468,
osgb4000000030216909,,,,,21812,
osgb4000000030473627,,,,,26868,
osgb4000000030324373,,,,,15439,
osgb4000000030342475,,,,,12103,
osgb4000000030239366,,,,,11744,
osgb4000000031195836,,,,,7017,
osgb4000000030217370,,,,,2479,
osgb4000000030237923,,,,,9416,
osgb4000000030814573,,,,,6477,
osgb4000000030458888,,,,,9404,
osgb4000000030238815,,,,,6162,
osgb4000000030216910,,,,,13549,
osgb4000000030459291,,,,,11642,
osgb4000000031035049,,,,,6028,
osgb4000000030779798,,,,,6635,
osgb4000000030324485,,,,,6623,
osgb4000000030345823,,,,,5432,
osgb4000000030329497,,,,,12666,
osgb4000000030133700,,,,,1328,
osgb4000000030343346,,,,,18084,
osgb4000000030324009,,,,,10029,
osgb4000000030421743,,,,,13162,
osgb4000000031165501,,,,,10659,
osgb4000000030406548,,,,,10558,
osgb4000000031197663,,,,,9087,
osgb4000000030214184,,,,,8303,
osgb4000000031197671,,,,,13301,
osgb4000000031260031,,,,,13841,
osgb4000000030222949,,,,,7826,
osgb4000000030459040,,,,,2154,
osgb4000000030419835,,,,,23030,
osgb4000000030346367,,,,,17189,
osgb4000000031231040,,,,,24141,
osgb4000000030344826,,,,,8974,
osgb4000000030459509,,,,,7853,
osgb4000000031234279,,,,,7931,
osgb4000000030357514,,,,,20444,
osgb4000000030255574,,,,,10543,
osgb4000000030406524,,,,,18752,
osgb4000000030410342,,,,,13216,
osgb4000000030410457,,,,,16307,
osgb4000000030410657,,,,,10197,
osgb4000000030097689,,,,,14623,
osgb4000000030342138,,,,,20590,
osgb4000000030417762,,,,,10174,
osgb4000000031232441,,,,,13249,
osgb4000000030347407,,,,,10205,
osgb4000000031203480,,,,,8172,
osgb4000000031280914,,,,,13525,
osgb4000000031216717,,,,,5922,
osgb4000000030148009,,,,,20,
osgb4000000030348496,,,,,27980,
osgb4000000030479654,,,,,34082,
osgb4000000030252088,,,,,12140,
osgb4000000031005413,,,,,11220,
osgb4000000030426431,,,,,5538,
osgb4000000030426430,,,,,5689,
osgb4000000030427027,,,,,12595,
osgb4000000030321551,,,,,3233,
osgb4000000030406979,,,,,22461,
osgb4000000030328992,,,,,19068,
osgb4000000030328956,,,,,13120,
osgb4000000030138557,,,,,11617,
osgb4000000030462566,,,,,3019,
osgb4000000030223546,,,,,12785,
osgb4000000030223952,,,,,8498,
osgb4000000030474200,,,,,8486,
osgb4000000030416827,,,,,10523,
osgb4000000030146184,,,,,20462,
osgb4000000031203501,,,,,3224,
osgb4000000030238899,,,,,14308,
osgb4000000031270627,,,,,4896,
osgb4000000030419949,,,,,16114,
osgb4000000030147984,,,,,2495,
osgb4000000031034241,,,,,6993,
osgb4000000030214088,,,,,11919,
osgb4000000030322369,,,,,15404,
osgb4000000030322933,,,,,185,
osgb4000000030215659,,,,,18322,
osgb4000000030410740,,,,,6194,
osgb4000000030458591,,,,,20126,
osgb4000000030344956,,,,,9128,
osgb4000000030425233,,,,,9702,
osgb4000000031051367,,,,,4078,
osgb4000000030425604,,,,,12629,
osgb4000000030252376,,,,,17265,
osgb4000000030154082,,,,,8914,
osgb4000000030405878,,,,,15806,
osgb4000000030328779,,,,,28934,
osgb4000000031212565,,,,,16695,
osgb4000000030455186,,,,,19563,
osgb4000000030223831,,,,,10754,
osgb4000000030954272,,,,,10154,
osgb4000000030954271,,,,,9613,
osgb4000000030223852,,,,,10054,
osgb4000000030340391,,,,,18793,
osgb4000000031199630,,,,,16295,
osgb4000000030341182,,,,,12783,
osgb4000000030475660,,,,,9943,
osgb4000000030251520,,,,,11205,
osgb4000000030322173,,,,,37153,
osgb4000000030452973,,,,,21623,
osgb4000000030147827,,,,,43398,
osgb4000000030357332,,,,,11205,
osgb4000000030425679,,,,,11552,
osgb4000000030357049,,,,,401,
osgb4000000030215656,,,,,11708,
osgb4000000030814550,,,,,11162,
osgb4000000030356154,,,,,15348,
osgb4000000030215775,,,,,15283,
osgb4000000030418083,,,,,11740,
osgb4000000031088436,,,,,9076,
osgb4000000030217017,,,,,3177,
osgb4000000030342508,,,,,5061,
osgb4000000030238913,,,,,936,
osgb4000000030239010,,,,,15128,
osgb4000000030133286,,,,,8321,
osgb4000000030942862,,,,,9505,
osgb4000000030212611,,,,,7768,
osgb4000000031104401,,,,,4127,
osgb4000000030212914,,,,,4957,
osgb4000000030473456,,,,,12050,
osgb4000000030406146,,,,,12783,
osgb4000000030453475,,,,,5999,
osgb4000000030223262,,,,,15052,
osgb4000000030990540,,,,,5858,
osgb4000000030224116,,,,,10079,
osgb4000000030411386,,,,,10076,
osgb4000000030250936,,,,,15430,
osgb4000000030253246,,,,,14920,
osgb4000000030406314,,,,,7182,
osgb4000000031139156,,,,,12384,
osgb4000000030146716,,,,,13802,
osgb4000000030239923,,,,,3655,
osgb4000000030357178,,,,,8564,
osgb4000000030255377,,,,,7966,
osgb4000000030155656,,,,,6443,
osgb4000000030405969,,,,,7722,
osgb4000000030223971,,,,,5475,
osgb4000000030417113,,,,,6150,
osgb4000000030237440,,,,,7564,
osgb4000000030346005,,,,,2950,
osgb4000000030250832,,,,,1544,
osgb4000000030153407,,,,,10186,
osgb4000000030322393,,,,,7261,
osgb4000000030339879,,,,,10999,
osgb4000000030342928,,,,,9776,
osgb4000000031203514,,,,,13672,
osgb4000000030341299,,,,,17534,
osgb4000000030417710,,,,,8401,
osgb4000000030701781,,,,,9482,
osgb4000000030346257,,,,,9461,
osgb4000000030215077,,,,,2378,
osgb4000000031088427,,,,,6357,
osgb4000000030324210,,,,,18968,
osgb4000000031138405,,,,,14002,
osgb4000000030241024,,,,,7981,
osgb4000000030240793,,,,,1896,
osgb4000000030243980,,,,,2465,
osgb4000000030242223,,,,,7466,
osgb4000000030357800,,,,,12864,
osgb4000000031208404,,,,,2645,
osgb4000000030322001,,,,,9280,
osgb4000000030222977,,,,,9613,
osgb4000000030241191,,,,,4607,
osgb4000000030325005,,,,,472,
osgb4000000030135615,,,,,8404,
osgb4000000030146882,,,,,3829,
osgb4000000030217061,,,,,1601,
osgb4000000030324641,,,,,1756,
osgb4000000030342732,,,,,2067,
osgb5000005142635037,,,,,3561,
osgb4000000030223195,,,,,769,
osgb4000000030341558,,,,,897,
osgb4000000030983820,,,,,964,
osgb4000000030476405,,,,,18,
osgb4000000030357197,,,,,1867,
osgb4000000030214740,,,,,2713,
osgb4000000030214696,,,,,2719,
osgb4000000030322464,,,,,6115,
osgb4000000030330173,,,,,1811,
osgb4000000030347436,,,,,2845,
osgb4000000030153117,,,,,2757,
osgb4000000030250712,,,,,1174,
osgb4000000030425775,,,,,2026,
osgb4000000030356923,,,,,1568,
osgb4000000030462808,,,,,3861,
osgb4000000030662069,,,,,9051,
osgb4000000031057051,,,,,10415,
osgb4000000030222763,,,,,4037,
osgb4000000030463271,,,,,15610,
osgb4000000030322789,,,,,15767,
osgb4000000030455322,,,,,10936,
osgb4000000030252191,,,,,8913,
osgb4000000030235733,,,,,3361,
osgb4000000030418424,,,,,3671,
osgb4000000030145958,,,,,7505,
osgb4000000030340507,,,,,5377,
osgb4000000030238040,,,,,2173,
osgb4000000030135705,,,,,8828,
osgb4000000031208406,,,,,1600,
osgb4000000030419298,,,,,1034,
osgb4000000030475452,,,,,2675,
osgb4000000030240523,,,,,4929,
osgb4000000030140125,,,,,10518,
osgb4000000030452772,,,,,3687,
osgb4000000030473433,,,,,1801,
osgb4000000030341022,,,,,710,
osgb4000000030244093,,,,,2836,
osgb4000000030213830,,,,,990,
osgb4000000031124862,,,,,3606,
osgb4000000030330652,,,,,2757,
osgb4000000031048059,,,,,3662,
osgb4000000031048057,,,,,1513,
osgb4000000030330355,,,,,3744,
osgb4000000030153291,,,,,2868,
osgb4000000030250882,,,,,2868,
osgb4000000031231448,,,,,2356,
osgb4000000030330323,,,,,7466,
osgb4000000030099781,,,,,2141,
osgb4000000030239163,,,,,9150,
osgb4000000030241149,,,,,12110,
osgb4000000030421655,,,,,4160,
osgb4000000030153387,,,,,3496,
osgb4000000030426215,,,,,4995,
osgb4000000030138267,,,,,3569,
osgb4000000030324060,,,,,2899,
osgb4000000031163845,,,,,8018,
osgb4000000030146718,,,,,285,
osgb4000000030346344,,,,,7513,
osgb4000000030995683,,,,,4548,
osgb4000000030987732,,,,,4449,
osgb4000000030473532,,,,,6247,
osgb4000000030406674,,,,,5644,
osgb4000000030134756,,,,,7311,
osgb4000000030222377,,,,,6174,
osgb4000000030222343,,,,,10355,
osgb4000000031056227,,,,,2370,
osgb4000000031056225,,,,,3455,
osgb4000000030342200,,,,,4054,
osgb4000000030459071,,,,,339,
osgb4000000030343961,,,,,1008,
osgb4000000030217294,,,,,9335,
osgb4000000030324823,,,,,8407,
osgb4000000030217116,,,,,15897,
osgb4000000030236387,,,,,1964,
osgb4000000030236452,,,,,9926,
osgb4000000030405651,,,,,3006,
osgb4000000031197685,,,,,2250,
osgb4000000030236835,,,,,6197,
osgb4000000030341865,,,,,1674,
osgb4000000030241243,,,,,2815,
osgb4000000030153637,,,,,403,
osgb4000000030357158,,,,,7629,
osgb4000000030799029,,,,,2660,
osgb4000000030345069,,,,,6805,
osgb4000000031225647,,,,,3197,
osgb4000000030355369,,,,,5257,
osgb4000000030251085,,,,,7718,
osgb4000000030101865,,,,,10391,
osgb4000000030320649,,,,,4090,
osgb4000000031175367,,,,,10827,
osgb4000000030101763,,,,,2444,
osgb4000000030410570,,,,,4345,
osgb4000000030146565,,,,,2761,
osgb4000000030356786,,,,,4100,
osgb4000000030454986,,,,,6324,
osgb4000000030410416,,,,,2348,
osgb4000000030223031,,,,,8817,
osgb4000000031050153,,,,,8817,
osgb4000000030102409,,,,,53838,
osgb4000000030321622,,,,,17473,
osgb4000000030148545,,,,,31324,
osgb4000000030243806,,,,,40033,
osgb4000000030099912,,,,,23824,
osgb4000000030329919,,,,,20373,
osgb4000000030425151,,,,,8757,
osgb4000000031042002,,,,,17134,
osgb4000000031281792,,,,,26501,
osgb4000000030329767,,,,,12238,
osgb4000000031224892,,,,,9121,
osgb4000000031051783,,,,,30059,
osgb4000000030474167,,,,,16652,
osgb4000000030251449,,,,,13237,
osgb4000000030356022,,,,,21189,
osgb4000000030412020,,,,,25532,
osgb4000000030700993,,,,,42099,
osgb4000000030133692,,,,,17208,
osgb4000000030321002,,,,,17806,
osgb4000000030213947,,,,,22822,
osgb4000000030425958,,,,,13609,
osgb4000000030356348,,,,,15862,
osgb4000000030252458,,,,,15461,
osgb4000000030254110,,,,,27175,
osgb4000000030463131,,,,,20695,
osgb4000000030240928,,,,,11690,
osgb4000000030346332,,,,,23007,
osgb4000000030475658,,,,,31177,
osgb4000000030476540,,,,,33315,
osgb4000000030322090,,,,,22258,
osgb4000000030406349,,,,,17253,
osgb4000000030096175,,,,,19566,
osgb4000000030096203,,,,,103884,
osgb4000000030331200,,,,,10280,
osgb4000000030329504,,,,,39282,
osgb4000000030097412,,,,,45699,
osgb4000000031030093,,,,,52247,
osgb4000000030357755,,,,,13543,
osgb4000000030212820,,,,,17633,
osgb4000000030212817,,,,,17623,
osgb4000000030096054,,,,,14324,
osgb4000000031183246,,,,,12868,
osgb4000000030460582,,,,,21252,
osgb4000000030405592,,,,,16024,
osgb4000000030405560,,,,,16313,
osgb4000000030452626,,,,,17203,
osgb4000000030406177,,,,,36339,
osgb4000000030215297,,,,,28725,
osgb4000000030134998,,,,,44181,
osgb4000000030453215,,,,,39267,
osgb4000000030814565,,,,,26503,
osgb4000000031110223,,,,,11459,
osgb4000000030974139,,,,,11252,
osgb4000000030242017,,,,,21129,
osgb4000000030355366,,,,,32577,
osgb4000000030405686,,,,,19176,
osgb4000000030216200,,,,,23215,
osgb4000000030323501,,,,,26917,
osgb4000000030416673,,,,,11363,
osgb4000000030339964,,,,,20353,
osgb4000000030417533,,,,,9866,
osgb4000000030419712,,,,,1245,
osgb4000000031257523,,,,,17156,
osgb4000000030407134,,,,,9979,
osgb4000000031017597,,,,,12142,
osgb4000000030340694,,,,,942,
osgb4000000030453255,,,,,23946,
osgb4000000030416671,,,,,24776,
osgb4000000031110222,,,,,14070,
osgb4000000030149510,,,,,35046,
osgb4000000031195847,,,,,11258,
osgb4000000030999443,,,,,23795,
osgb4000000030458701,,,,,23258,
osgb4000000030341918,,,,,27630,
osgb4000000030700849,,,,,22042,
osgb4000000030341806,,,,,35517,
osgb4000000030148480,,,,,38198,
osgb4000000030242194,,,,,38801,
osgb4000000030342407,,,,,11788,
osgb4000000030458675,,,,,31684,
osgb4000000030134480,,,,,47713,
osgb4000000031019464,,,,,11010,
osgb4000000030704770,,,,,7062,
osgb4000000031066700,,,,,25763,
osgb4000000030418126,,,,,18318,
osgb4000000030452673,,,,,4628,
osgb4000000030479241,,,,,11634,
osgb4000000030455151,,,,,35530,
osgb4000000030357269,,,,,21813,
osgb4000000030346509,,,,,20025,
osgb4000000030149357,,,,,7943,
osgb4000000030348673,,,,,2857,
osgb4000000030464134,,,,,18881,
osgb4000000030149559,,,,,2059,
osgb4000000030153089,,,,,7176,
osgb4000000030418982,,,,,18425,
